WatershedCode,Waterbody,Location,LocationCode,Year,Month,Date,Hour,DepthM,MinWaterT,MeanWaterT,MaxWaterT,CountWaterT,File,Originated,Contact,Omit,Comment
0,Alberni Inlet,Hohm Island 1960s,2,1960,5,12-May-60,-1,0,,11.9,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,5,19-May-60,-1,0,,12.3,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,6,09-Jun-60,-1,0,,18,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,6,23-Jun-60,-1,0,,17.3,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,7,07-Jul-60,-1,0,,20.7,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,7,21-Jul-60,-1,0,,21.9,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,7,28-Jul-60,-1,0,,23.2,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,8,04-Aug-60,-1,0,,19.4,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,8,11-Aug-60,-1,0,,20.4,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,8,18-Aug-60,-1,0,,18.4,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,9,01-Sep-60,-1,0,,15.3,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,9,08-Sep-60,-1,0,,17.2,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,10,06-Oct-60,-1,0,,13.4,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,10,20-Oct-60,-1,0,,12.9,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,11,03-Nov-60,-1,0,,10.7,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,11,10-Nov-60,-1,0,,10,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,11,17-Nov-60,-1,0,,9.3,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,11,24-Nov-60,-1,0,,6.6,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1960,12,08-Dec-60,-1,0,,7,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,1,19-Jan-61,-1,0,,5.7,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,2,16-Feb-61,-1,0,,4.8,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,3,02-Mar-61,-1,0,,5,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,4,13-Apr-61,-1,0,,8.8,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,4,20-Apr-61,-1,0,,9,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,4,27-Apr-61,-1,0,,10.1,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,5,04-May-61,-1,0,,11,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,5,11-May-61,-1,0,,10.6,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,5,18-May-61,-1,0,,16.6,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,6,01-Jun-61,-1,0,,18.3,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,6,29-Jun-61,-1,0,,18.6,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,7,27-Jul-61,-1,0,,20.8,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,8,10-Aug-61,-1,0,,22.5,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,8,14-Aug-61,-1,0,,22.5,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,8,24-Aug-61,-1,0,,20,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,8,31-Aug-61,-1,0,,18.5,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,9,07-Sep-61,-1,0,,19,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,9,14-Sep-61,-1,0,,15.8,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,9,21-Sep-61,-1,0,,14.9,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,9,28-Sep-61,-1,0,,14.2,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,10,05-Oct-61,-1,0,,13.8,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,10,12-Oct-61,-1,0,,12,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,11,09-Nov-61,-1,0,,9.6,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1961,12,07-Dec-61,-1,0,,5.9,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,1,04-Jan-62,-1,0,,4.4,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,2,08-Feb-62,-1,0,,6.5,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,3,08-Mar-62,-1,0,,7.5,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,4,05-Apr-62,-1,0,,9.5,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,4,19-Apr-62,-1,0,,12.5,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,5,03-May-62,-1,0,,9.5,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,5,17-May-62,-1,0,,13.1,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,5,31-May-62,-1,0,,14.2,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,6,14-Jun-62,-1,0,,16.6,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,7,05-Jul-62,,0,,17.7,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,7,12-Jul-62,,0,,17.3,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,7,19-Jul-62,,0,,18.4,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,7,26-Jul-62,,0,,22,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,8,02-Aug-62,,0,,20.5,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,8,16-Aug-62,,0,,19.2,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,8,23-Aug-62,,0,,18.2,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,8,30-Aug-62,,0,,17.2,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,9,13-Sep-62,,0,,15.4,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,9,27-Sep-62,,0,,15.4,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,10,04-Oct-62,,0,,15.3,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,10,17-Oct-62,,0,,12.3,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,10,24-Oct-62,,0,,12.4,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,10,31-Oct-62,,0,,12.5,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,11,07-Nov-62,,0,,10.8,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1962,12,12-Dec-62,,0,,7,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,1,09-Jan-63,,0,,5,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,2,13-Feb-63,,0,,5.3,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,3,13-Mar-63,,0,,8.2,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,4,10-Apr-63,,0,,9.2,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,5,23-May-63,,0,,16.1,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,6,20-Jun-63,,0,,18,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,7,04-Jul-63,,0,,18.1,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,7,18-Jul-63,,0,,19.4,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,8,01-Aug-63,,0,,19.6,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,8,08-Aug-63,,0,,23.5,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,8,15-Aug-63,,0,,19.6,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,8,22-Aug-63,,0,,21.15,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,9,05-Sep-63,,0,,20.45,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,9,12-Sep-63,,0,,19.2,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,9,19-Sep-63,,0,,16.3,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,9,27-Sep-63,,0,,17.1,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,10,03-Oct-63,,0,,15.55,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,10,17-Oct-63,,0,,15.1,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,10,31-Oct-63,,0,,11.4,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1963,11,28-Nov-63,,0,,6.9,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1964,3,26-Mar-64,,0,,7.25,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1964,4,10-Apr-64,,0,,10,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1964,4,16-Apr-64,,0,,11.7,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1964,4,23-Apr-64,,0,,10,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1964,4,30-Apr-64,,0,,10.5,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1964,8,03-Aug-64,,0,,18.4,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
0,Alberni Inlet,Hohm Island 1960s,2,1964,8,20-Aug-64,,0,,19.2,,1,Alberni Inlet Hohm Island B.xls ! Surface Temps,IOS - Linguanti,"Margot Stockwell, DFO, PBS Nanaimo",,spot water temperature (surface) from Alberni Inlet at Hohm Island; SourceID: 44
