"date","sensor","staff","year"
2013-12-24,1.07670833333333,1.34470833333333,2013
2013-12-25,1.07054166666667,1.33854166666667,2013
2013-12-26,1.06895833333333,1.33695833333333,2013
2013-12-27,1.078375,1.346375,2013
2013-12-28,1.09029166666667,1.35829166666667,2013
2013-12-29,1.08333333333333,1.35133333333333,2013
2013-12-30,1.0785,1.3465,2013
2013-12-31,1.076125,1.344125,2013
2014-01-01,1.07175,1.33975,2014
2014-01-02,1.08541666666667,1.35341666666667,2014
2014-01-03,1.12504166666667,1.39304166666667,2014
2014-01-04,1.12204166666667,1.39004166666667,2014
2014-01-05,1.11720833333333,1.38520833333333,2014
2014-01-06,1.10616666666667,1.37416666666667,2014
2014-01-07,1.10520833333333,1.37320833333333,2014
2014-01-08,1.13366666666667,1.40166666666667,2014
2014-01-09,1.224,1.492,2014
2014-01-10,1.253125,1.521125,2014
2014-01-11,1.61070833333333,1.87870833333333,2014
2014-01-12,1.61041666666667,1.87841666666667,2014
2014-01-13,1.49679166666667,1.76479166666667,2014
2014-01-14,1.44775,1.71575,2014
2014-01-15,1.42325,1.69125,2014
2014-01-16,1.304125,1.572125,2014
2014-01-17,1.39033333333333,1.65833333333333,2014
2014-01-18,1.36791666666667,1.63591666666667,2014
2014-01-19,1.33208333333333,1.60008333333333,2014
2014-01-20,1.27870833333333,1.54670833333333,2014
2014-01-21,1.25820833333333,1.52620833333333,2014
2014-01-22,1.23904166666667,1.50704166666667,2014
2014-01-23,1.19566666666667,1.46366666666667,2014
2014-01-24,1.144625,1.412625,2014
2014-01-25,1.13766666666667,1.40566666666667,2014
2014-01-26,1.13079166666667,1.39879166666667,2014
2014-01-27,1.122,1.39,2014
2014-01-28,1.12645833333333,1.39445833333333,2014
2014-01-29,1.12125,1.38925,2014
2014-01-30,1.11441666666667,1.38241666666667,2014
2014-01-31,1.09620833333333,1.36420833333333,2014
2014-02-01,1.05483333333333,1.32283333333333,2014
2014-02-02,1.05089583333333,1.31889583333333,2014
2014-02-03,1.05029166666667,1.31829166666667,2014
2014-02-04,1.04966666666667,1.31766666666667,2014
2014-02-05,1.044,1.312,2014
2014-02-06,1.04229166666667,1.31029166666667,2014
2014-02-07,1.03945833333333,1.30745833333333,2014
2014-02-08,1.0425,1.3105,2014
2014-02-09,1.04216666666667,1.31016666666667,2014
2014-02-10,1.05791666666667,1.32591666666667,2014
2014-02-11,1.09329166666667,1.36129166666667,2014
2014-02-12,1.29654166666667,1.56454166666667,2014
2014-02-13,1.33879166666667,1.60679166666667,2014
2014-02-14,1.357625,1.625625,2014
2014-02-15,1.35758333333333,1.62558333333333,2014
2014-02-16,1.42858333333333,1.69658333333333,2014
2014-02-17,1.44416666666667,1.71216666666667,2014
2014-02-18,1.422375,1.690375,2014
2014-02-19,1.3835,1.6515,2014
2014-02-20,1.35016666666667,1.61816666666667,2014
2014-02-21,1.28254166666667,1.55054166666667,2014
2014-02-22,1.22166666666667,1.48966666666667,2014
2014-02-23,1.193375,1.461375,2014
2014-02-24,1.17079166666667,1.43879166666667,2014
2014-02-25,1.147125,1.415125,2014
2014-02-26,1.11620833333333,1.38420833333333,2014
2014-02-27,1.09391666666667,1.36191666666667,2014
2014-02-28,1.09866666666667,1.36666666666667,2014
2014-03-01,1.1025,1.3705,2014
2014-03-02,1.10945833333333,1.37745833333333,2014
2014-03-03,1.12266666666667,1.39066666666667,2014
2014-03-04,1.142,1.41,2014
2014-03-05,1.1575,1.4255,2014
2014-03-06,1.37320833333333,1.64120833333333,2014
2014-03-07,1.40620833333333,1.67420833333333,2014
2014-03-08,1.549,1.817,2014
2014-03-09,1.78379166666667,2.05179166666667,2014
2014-03-10,1.60383333333333,1.87183333333333,2014
2014-03-11,1.550375,1.818375,2014
2014-03-12,1.50133333333333,1.76933333333333,2014
2014-03-13,1.440125,1.708125,2014
2014-03-14,1.42245833333333,1.69045833333333,2014
2014-03-15,1.47641666666667,1.74441666666667,2014
2014-03-16,1.55808333333333,1.82608333333333,2014
2014-03-17,1.52804166666667,1.79604166666667,2014
2014-03-18,1.484875,1.752875,2014
2014-03-19,1.4465,1.7145,2014
2014-03-20,1.42279166666667,1.69079166666667,2014
2014-03-21,1.401375,1.669375,2014
2014-03-22,1.34295833333333,1.61095833333333,2014
2014-03-23,1.28629166666667,1.55429166666667,2014
2014-03-24,1.26091666666667,1.52891666666667,2014
2014-03-25,1.31354166666667,1.58154166666667,2014
2014-03-26,1.43520833333333,1.70320833333333,2014
2014-03-27,1.392875,1.660875,2014
2014-03-28,1.389625,1.657625,2014
2014-03-29,1.55029166666667,1.81829166666667,2014
2014-03-30,1.66645833333333,1.93445833333333,2014
2014-03-31,1.56395833333333,1.83195833333333,2014
2014-04-01,1.4635,1.7315,2014
2014-04-02,1.409625,1.677625,2014
2014-04-03,1.39995833333333,1.66795833333333,2014
2014-04-04,1.37891666666667,1.64691666666667,2014
2014-04-05,1.33466666666667,1.60266666666667,2014
2014-04-06,1.30958333333333,1.57758333333333,2014
2014-04-07,1.286125,1.554125,2014
2014-04-08,1.30145833333333,1.56945833333333,2014
2014-04-09,1.30929166666667,1.57729166666667,2014
2014-04-10,1.29625,1.56425,2014
2014-04-11,1.28345833333333,1.55145833333333,2014
2014-04-12,1.27454166666667,1.54254166666667,2014
2014-04-13,1.25241666666667,1.52041666666667,2014
2014-04-14,1.21804166666667,1.48604166666667,2014
2014-04-15,1.22016666666667,1.48816666666667,2014
2014-04-16,1.25808333333333,1.52608333333333,2014
2014-04-17,1.38291666666667,1.65091666666667,2014
2014-04-18,1.62745833333333,1.89545833333333,2014
2014-04-19,1.62516666666667,1.89316666666667,2014
2014-04-20,1.59845833333333,1.86645833333333,2014
2014-04-21,1.64975,1.91775,2014
2014-04-22,1.63408333333333,1.90208333333333,2014
2014-04-23,1.58495833333333,1.85295833333333,2014
2014-04-24,1.562,1.83,2014
2014-04-25,1.59654166666667,1.86454166666667,2014
2014-04-26,1.57829166666667,1.84629166666667,2014
2014-04-27,1.57404166666667,1.84204166666667,2014
2014-04-28,1.548,1.816,2014
2014-04-29,1.478,1.746,2014
2014-04-30,1.407625,1.675625,2014
2014-05-01,1.40529166666667,1.67329166666667,2014
2014-05-02,1.34045833333333,1.60845833333333,2014
2014-05-03,1.4785,1.7465,2014
2014-05-04,1.48970833333333,1.75770833333333,2014
2014-05-05,1.476375,1.744375,2014
2014-05-06,1.43058333333333,1.69858333333333,2014
2014-05-07,1.37945833333333,1.64745833333333,2014
2014-05-08,1.35866666666667,1.62666666666667,2014
2014-05-09,1.41083333333333,1.67883333333333,2014
2014-05-10,1.414125,1.682125,2014
2014-05-11,1.39625,1.66425,2014
2014-05-12,1.37475,1.64275,2014
2014-05-13,1.36145833333333,1.62945833333333,2014
2014-05-14,1.37116666666667,1.63916666666667,2014
2014-05-15,1.4035,1.6715,2014
2014-05-16,1.42079166666667,1.68879166666667,2014
2014-05-17,1.425625,1.693625,2014
2014-05-18,1.41133333333333,1.67933333333333,2014
2014-05-19,1.382125,1.650125,2014
2014-05-20,1.35375,1.62175,2014
2014-05-21,1.32325,1.59125,2014
2014-05-22,1.30266666666667,1.57066666666667,2014
2014-05-23,1.332,1.6,2014
2014-05-24,1.35279166666667,1.62079166666667,2014
2014-05-25,1.34379166666667,1.61179166666667,2014
2014-05-26,1.336,1.604,2014
2014-05-27,1.32225,1.59025,2014
2014-05-28,1.29566666666667,1.56366666666667,2014
2014-05-29,1.265875,1.533875,2014
2014-05-30,1.23266666666667,1.50066666666667,2014
2014-05-31,1.20604166666667,1.47404166666667,2014
2014-06-01,1.19045833333333,1.45845833333333,2014
2014-06-02,1.164625,1.432625,2014
2014-06-03,1.09408333333333,1.36208333333333,2014
2014-06-04,1.072125,1.340125,2014
2014-06-05,1.067375,1.335375,2014
2014-06-06,1.07316666666667,1.34116666666667,2014
2014-06-07,1.078875,1.346875,2014
2014-06-08,1.09608333333333,1.36408333333333,2014
2014-06-09,1.115375,1.383375,2014
2014-06-10,1.12716666666667,1.39516666666667,2014
2014-06-11,1.14016666666667,1.40816666666667,2014
2014-06-12,1.14016666666667,1.40816666666667,2014
2014-06-13,1.13785416666667,1.40585416666667,2014
2014-06-14,1.13454166666667,1.40254166666667,2014
2014-06-15,1.13804166666667,1.40604166666667,2014
2014-06-16,1.14008333333333,1.40808333333333,2014
2014-06-17,1.130125,1.398125,2014
2014-06-18,1.11504166666667,1.38304166666667,2014
2014-06-19,1.11458333333333,1.38258333333333,2014
2014-06-20,1.13508333333333,1.40308333333333,2014
2014-06-21,1.12391666666667,1.39191666666667,2014
2014-06-22,1.114125,1.382125,2014
2014-06-23,1.10758333333333,1.37558333333333,2014
2014-06-24,1.103375,1.371375,2014
2014-06-25,1.10154166666667,1.36954166666667,2014
2014-06-26,1.10114583333333,1.36914583333333,2014
2014-06-27,1.11445833333333,1.38245833333333,2014
2014-06-28,1.123625,1.391625,2014
2014-06-29,1.12891666666667,1.39691666666667,2014
2014-06-30,1.12416666666667,1.39216666666667,2014
2014-07-01,1.11758333333333,1.38558333333333,2014
2014-07-02,1.10779166666667,1.37579166666667,2014
2014-07-03,1.09716666666667,1.36516666666667,2014
2014-07-04,1.06391666666667,1.33191666666667,2014
2014-07-05,1.032875,1.300875,2014
2014-07-06,1.023375,1.291375,2014
2014-07-07,1.00845833333333,1.27645833333333,2014
2014-08-20,1.00179166666667,1.26979166666667,2014
2014-08-21,1.00279166666667,1.27079166666667,2014
2014-09-10,1.00120833333333,1.26920833333333,2014
2014-09-11,1.008375,1.276375,2014
2014-09-24,1.00095833333333,1.26895833333333,2014
2014-09-25,1.04166666666667,1.30966666666667,2014
2014-09-26,1.033125,1.301125,2014
2014-09-27,1.033375,1.301375,2014
2014-09-28,1.03308333333333,1.30108333333333,2014
2014-09-29,1.02920833333333,1.29720833333333,2014
2014-09-30,1.023625,1.291625,2014
2014-10-01,1.01845833333333,1.28645833333333,2014
2014-10-02,1.00991666666667,1.27791666666667,2014
2014-10-03,1.02110416666667,1.28910416666667,2014
2014-10-04,1.05533333333333,1.32333333333333,2014
2014-10-05,1.10054166666667,1.36854166666667,2014
2014-10-06,1.13654166666667,1.40454166666667,2014
2014-10-07,1.12975,1.39775,2014
2014-10-08,1.19383333333333,1.46183333333333,2014
2014-10-09,1.24416666666667,1.51216666666667,2014
2014-10-10,1.23579166666667,1.50379166666667,2014
2014-10-11,1.223,1.491,2014
2014-10-12,1.20508333333333,1.47308333333333,2014
2014-10-13,1.40666666666667,1.67466666666667,2014
2014-10-14,1.577625,1.845625,2014
2014-10-15,1.57,1.838,2014
2014-10-16,1.58554166666667,1.85354166666667,2014
2014-10-17,1.75158333333333,2.01958333333333,2014
2014-10-18,2.00775,2.27575,2014
2014-10-19,2.03854166666667,2.30654166666667,2014
2014-10-20,2.31245833333333,2.58045833333333,2014
2014-10-21,2.517875,2.785875,2014
2014-10-22,3.00529166666667,3.27329166666667,2014
2014-10-23,2.73808333333333,3.00608333333333,2014
2014-10-24,2.68241666666667,2.95041666666667,2014
2014-10-25,2.75341666666667,3.02141666666667,2014
2014-10-26,2.79470833333333,3.06270833333333,2014
2014-10-27,2.58583333333333,2.85383333333333,2014
2014-10-28,2.72629166666667,2.99429166666667,2014
2014-10-29,2.83516666666667,3.10316666666667,2014
2014-10-30,2.74108333333333,3.00908333333333,2014
2014-10-31,2.72677083333333,2.99477083333333,2014
2014-11-01,2.60329166666667,2.87129166666667,2014
2014-11-02,2.31441666666667,2.58241666666667,2014
2014-11-03,2.1695,2.4375,2014
2014-11-04,2.31266666666667,2.58066666666667,2014
2014-11-05,2.25570833333333,2.52370833333333,2014
2014-11-06,2.251625,2.519625,2014
2014-11-07,2.36104166666667,2.62904166666667,2014
2014-11-08,2.22708333333333,2.49508333333333,2014
2014-11-09,2.078125,2.346125,2014
2014-11-10,1.93975,2.20775,2014
2014-11-11,1.76975,2.03775,2014
2014-11-12,1.6815,1.9495,2014
2014-11-13,1.5125,1.7805,2014
2014-11-14,1.47130357142857,1.73930357142857,2014
2014-11-15,1.43226578947368,1.70026578947368,2014
2014-11-16,1.39606944444444,1.66406944444444,2014
2014-11-17,1.36278378378378,1.63078378378378,2014
2014-11-18,1.30816666666667,1.57616666666667,2014
2014-11-19,1.28392857142857,1.55192857142857,2014
2014-11-20,1.27508333333333,1.54308333333333,2014
2014-11-21,1.345375,1.613375,2014
2014-11-22,1.48333333333333,1.75133333333333,2014
2014-11-23,1.520125,1.788125,2014
2014-11-24,1.562625,1.830625,2014
2014-11-25,1.63820833333333,1.90620833333333,2014
2014-11-26,1.78191666666667,2.04991666666667,2014
2014-11-27,2.21664705882353,2.48464705882353,2014
2014-12-02,1.68918115942029,1.95718115942029,2014
2014-12-03,1.62422857142857,1.89222857142857,2014
2014-12-08,2.5386,2.8066,2014
2014-12-09,4.3095,4.5775,2014
2014-12-10,4.80221875,5.07021875,2014
2015-09-01,1.01666666666667,1.28466666666667,2015
2015-09-19,1.012375,1.280375,2015
2015-09-20,1.15116666666667,1.41916666666667,2015
2015-09-21,1.25929166666667,1.52729166666667,2015
2015-09-22,1.28408333333333,1.55208333333333,2015
2015-09-23,1.31304166666667,1.58104166666667,2015
2015-09-24,1.44195833333333,1.70995833333333,2015
2015-09-25,1.58095833333333,1.84895833333333,2015
2015-09-26,1.606,1.874,2015
2015-09-27,1.58983333333333,1.85783333333333,2015
2015-09-28,1.53241666666667,1.80041666666667,2015
2015-09-29,1.47133333333333,1.73933333333333,2015
2015-09-30,1.39954166666667,1.66754166666667,2015
2015-10-01,1.337,1.605,2015
2015-10-02,1.29041666666667,1.55841666666667,2015
2015-10-03,1.245125,1.513125,2015
2015-10-04,1.240375,1.508375,2015
2015-10-05,1.25733333333333,1.52533333333333,2015
2015-10-06,1.26766666666667,1.53566666666667,2015
2015-10-07,1.27233333333333,1.54033333333333,2015
2015-10-08,1.23879166666667,1.50679166666667,2015
2015-10-09,1.29166666666667,1.55966666666667,2015
2015-10-10,1.634375,1.902375,2015
2015-10-11,1.89795833333333,2.16595833333333,2015
2015-10-12,1.88275,2.15075,2015
2015-10-13,1.866875,2.134875,2015
2015-10-14,1.733125,2.001125,2015
2015-10-15,1.62345833333333,1.89145833333333,2015
2015-10-16,1.565,1.833,2015
2015-10-17,1.52991666666667,1.79791666666667,2015
2015-10-18,1.50579166666667,1.77379166666667,2015
2015-10-19,1.49770833333333,1.76570833333333,2015
2015-10-20,1.46020833333333,1.72820833333333,2015
2015-10-21,1.416625,1.684625,2015
2015-10-22,1.36570833333333,1.63370833333333,2015
2015-10-23,1.30395833333333,1.57195833333333,2015
2015-10-24,1.26375,1.53175,2015
2015-10-25,1.23079166666667,1.49879166666667,2015
2015-10-26,1.19866666666667,1.46666666666667,2015
2015-10-27,1.18029166666667,1.44829166666667,2015
2015-10-28,1.182,1.45,2015
2015-10-29,1.22075,1.48875,2015
2015-10-30,1.26554166666667,1.53354166666667,2015
2015-10-31,1.32454166666667,1.59254166666667,2015
2015-11-01,1.47066666666667,1.73866666666667,2015
2015-11-02,1.49758333333333,1.76558333333333,2015
2015-11-03,1.45358333333333,1.72158333333333,2015
2015-11-04,1.4115,1.6795,2015
2015-11-05,1.377125,1.645125,2015
2015-11-06,1.378875,1.646875,2015
2015-11-07,1.70695833333333,1.97495833333333,2015
2015-11-08,1.666375,1.934375,2015
2015-11-09,1.60470833333333,1.87270833333333,2015
2015-11-10,1.5685,1.8365,2015
2015-11-11,1.556,1.824,2015
2015-11-12,1.62616666666667,1.89416666666667,2015
2015-11-13,2.06395833333333,2.33195833333333,2015
2015-11-14,1.956,2.224,2015
2015-11-15,1.85666666666667,2.12466666666667,2015
2015-11-16,1.78366666666667,2.05166666666667,2015
2015-11-17,1.98095833333333,2.24895833333333,2015
2015-11-18,1.993875,2.261875,2015
2015-11-19,1.84025,2.10825,2015
2015-11-20,1.70841666666667,1.97641666666667,2015
2015-11-21,1.626,1.894,2015
2015-11-22,1.57645833333333,1.84445833333333,2015
2015-11-23,1.54,1.808,2015
2015-11-24,1.495,1.763,2015
2015-11-25,1.44816666666667,1.71616666666667,2015
2015-11-26,1.393875,1.661875,2015
2015-11-27,1.35975,1.62775,2015
2015-11-28,1.317375,1.585375,2015
2015-11-29,1.22845833333333,1.49645833333333,2015
2015-11-30,1.21341666666667,1.48141666666667,2015
2015-12-01,1.271375,1.539375,2015
2015-12-02,1.53829166666667,1.80629166666667,2015
2015-12-03,2.380875,2.648875,2015
2015-12-04,2.36679166666667,2.63479166666667,2015
2015-12-05,2.614875,2.882875,2015
2015-12-06,3.19520833333333,3.46320833333333,2015
2015-12-07,3.42733333333333,3.69533333333333,2015
2015-12-08,3.37420833333333,3.64220833333333,2015
2015-12-09,3.377,3.645,2015
2015-12-10,3.10879166666667,3.37679166666667,2015
2015-12-11,3.01529166666667,3.28329166666667,2015
2015-12-12,2.79725,3.06525,2015
2015-12-13,2.65466666666667,2.92266666666667,2015
2015-12-14,2.38008333333333,2.64808333333333,2015
2015-12-15,2.15120833333333,2.41920833333333,2015
2015-12-16,1.93325,2.20125,2015
2015-12-17,1.83554166666667,2.10354166666667,2015
2015-12-18,1.72020833333333,1.98820833333333,2015
2015-12-19,1.662875,1.930875,2015
2015-12-20,1.8535,2.1215,2015
2015-12-21,1.66591666666667,1.93391666666667,2015
2015-12-22,1.57641666666667,1.84441666666667,2015
2015-12-23,1.520375,1.788375,2015
2015-12-24,1.455375,1.723375,2015
2015-12-25,1.4235,1.6915,2015
2015-12-26,1.39241666666667,1.66041666666667,2015
2015-12-27,1.39045833333333,1.65845833333333,2015
2015-12-28,1.360375,1.628375,2015
2015-12-29,1.30445833333333,1.57245833333333,2015
2015-12-30,1.242375,1.510375,2015
2015-12-31,1.23242857142857,1.50042857142857,2015
2016-01-01,1.20446666666667,1.47246666666667,2016
2016-01-02,1.19554166666667,1.46354166666667,2016
2016-01-03,1.16891666666667,1.43691666666667,2016
2016-01-04,1.11958333333333,1.38758333333333,2016
2016-01-05,1.11358333333333,1.38158333333333,2016
2016-01-06,1.11208695652174,1.38008695652174,2016
2016-01-07,1.111375,1.379375,2016
2016-01-08,1.08858333333333,1.35658333333333,2016
2016-01-09,1.06566666666667,1.33366666666667,2016
2016-01-10,1.06645833333333,1.33445833333333,2016
2016-01-11,1.08595833333333,1.35395833333333,2016
2016-01-12,1.23275,1.50075,2016
2016-01-13,1.46908333333333,1.73708333333333,2016
2016-01-14,1.407375,1.675375,2016
2016-01-15,1.36404166666667,1.63204166666667,2016
2016-01-16,1.45275,1.72075,2016
2016-01-17,1.67833333333333,1.94633333333333,2016
2016-01-18,1.75641666666667,2.02441666666667,2016
2016-01-19,1.76095833333333,2.02895833333333,2016
2016-01-20,1.64204166666667,1.91004166666667,2016
2016-01-21,1.73579166666667,2.00379166666667,2016
2016-01-22,1.874625,2.142625,2016
2016-01-23,1.82808333333333,2.09608333333333,2016
2016-01-24,1.695875,1.963875,2016
2016-01-25,1.619125,1.887125,2016
2016-01-26,1.72275,1.99075,2016
2016-01-27,2.17375,2.44175,2016
2016-01-28,3.38083333333333,3.64883333333333,2016
2016-01-29,3.237625,3.505625,2016
2016-01-30,2.89754166666667,3.16554166666667,2016
2016-01-31,2.527875,2.795875,2016
2016-02-01,2.266875,2.534875,2016
2016-02-02,2.05908333333333,2.32708333333333,2016
2016-02-03,1.90454166666667,2.17254166666667,2016
2016-02-04,1.84004166666667,2.10804166666667,2016
2016-02-05,2.07520833333333,2.34320833333333,2016
2016-02-06,2.37770833333333,2.64570833333333,2016
2016-02-07,2.205125,2.473125,2016
2016-02-08,1.92904166666667,2.19704166666667,2016
2016-02-09,1.790875,2.058875,2016
2016-02-10,1.753875,2.021875,2016
2016-02-11,1.80033333333333,2.06833333333333,2016
2016-02-12,2.10079166666667,2.36879166666667,2016
2016-02-13,2.33433333333333,2.60233333333333,2016
2016-02-14,2.32129166666667,2.58929166666667,2016
2016-02-15,2.20791666666667,2.47591666666667,2016
2016-02-16,2.29413043478261,2.56213043478261,2016
2016-02-17,2.239875,2.507875,2016
2016-02-18,2.264375,2.532375,2016
2016-02-19,2.24225,2.51025,2016
2016-02-20,2.2105,2.4785,2016
2016-02-21,2.04886956521739,2.31686956521739,2016
2016-02-22,1.88241666666667,2.15041666666667,2016
2016-02-23,1.736125,2.004125,2016
2016-02-24,1.62441666666667,1.89241666666667,2016
2016-02-25,1.55191666666667,1.81991666666667,2016
2016-02-26,1.495875,1.763875,2016
2016-02-27,1.46070833333333,1.72870833333333,2016
2016-02-28,1.47095833333333,1.73895833333333,2016
2016-02-29,1.49179166666667,1.75979166666667,2016
2016-03-01,1.61083333333333,1.87883333333333,2016
2016-03-02,2.04470833333333,2.31270833333333,2016
2016-03-03,2.18220833333333,2.45020833333333,2016
2016-03-04,2.61395833333333,2.88195833333333,2016
2016-03-05,3.16175,3.42975,2016
2016-03-06,2.94458333333333,3.21258333333333,2016
2016-03-07,2.78433333333333,3.05233333333333,2016
2016-03-08,2.479125,2.747125,2016
2016-03-09,2.25633333333333,2.52433333333333,2016
2016-03-10,2.60545833333333,2.87345833333333,2016
2016-03-11,2.65183333333333,2.91983333333333,2016
2016-03-12,2.47104166666667,2.73904166666667,2016
2016-03-13,2.46695833333333,2.73495833333333,2016
2016-03-14,2.31633333333333,2.58433333333333,2016
2016-03-15,2.036,2.304,2016
2016-03-16,1.80283333333333,2.07083333333333,2016
2016-03-17,1.60379166666667,1.87179166666667,2016
2016-03-18,1.47066666666667,1.73866666666667,2016
2016-03-19,1.42770833333333,1.69570833333333,2016
2016-03-20,1.35975,1.62775,2016
2016-03-21,1.32258333333333,1.59058333333333,2016
2016-03-22,1.35758333333333,1.62558333333333,2016
2016-03-23,1.41095833333333,1.67895833333333,2016
2016-03-24,1.52529166666667,1.79329166666667,2016
2016-03-25,1.501625,1.769625,2016
2016-03-26,1.37691666666667,1.64491666666667,2016
2016-03-27,1.25758333333333,1.52558333333333,2016
2016-03-28,1.21258333333333,1.48058333333333,2016
2016-03-29,1.19513043478261,1.46313043478261,2016
2016-03-30,1.193875,1.461875,2016
2016-03-31,1.218125,1.486125,2016
2016-04-01,1.21333333333333,1.48133333333333,2016
2016-04-02,1.19216666666667,1.46016666666667,2016
2016-04-03,1.22291666666667,1.49091666666667,2016
2016-04-04,1.24558333333333,1.51358333333333,2016
2016-04-05,1.24966666666667,1.51766666666667,2016
2016-04-06,1.311625,1.579625,2016
2016-04-07,1.39416666666667,1.66216666666667,2016
2016-04-08,1.432625,1.700625,2016
2016-04-09,1.47716666666667,1.74516666666667,2016
2016-04-10,1.48595833333333,1.75395833333333,2016
2016-04-11,1.48058333333333,1.74858333333333,2016
2016-04-12,1.4805,1.7485,2016
2016-04-13,1.490875,1.758875,2016
2016-04-14,1.48804166666667,1.75604166666667,2016
2016-04-15,1.43029166666667,1.69829166666667,2016
