"id","type","latitude","longitude","type_2","identifier","station_number","prov_terr_state_loc","station_name","level_symbol_fr","discharge","date","discharge_symbol_en","level_symbol_en","discharge_symbol_fr","level"
"08HB017.1957-10-01","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-01","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,67.4000015258789,"1957-10-01","Estimated",NA,"Estimé",NA
"08HB017.1957-10-02","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-02","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,65.4000015258789,"1957-10-02","Estimated",NA,"Estimé",NA
"08HB017.1957-10-03","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-03","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,64.5999984741211,"1957-10-03","Estimated",NA,"Estimé",NA
"08HB017.1957-10-04","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-04","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,63.0999984741211,"1957-10-04","Partial Day",NA,"Journée incomplète",NA
"08HB017.1957-10-05","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-05","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,61.2000007629395,"1957-10-05","Estimated",NA,"Estimé",NA
"08HB017.1957-10-06","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-06","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,59.7000007629395,"1957-10-06","Estimated",NA,"Estimé",NA
"08HB017.1957-10-07","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-07","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,57.7999992370605,"1957-10-07","Estimated",NA,"Estimé",NA
"08HB017.1957-10-08","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-08","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,56.0999984741211,"1957-10-08","Estimated",NA,"Estimé",NA
"08HB017.1957-10-09","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-09","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,53.2000007629395,"1957-10-09","Estimated",NA,"Estimé",NA
"08HB017.1957-10-10","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-10","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,50.7000007629395,"1957-10-10","Estimated",NA,"Estimé",NA
"08HB017.1957-10-11","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-11","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,49.2999992370605,"1957-10-11","Estimated",NA,"Estimé",NA
"08HB017.1957-10-12","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-12","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,48.7000007629395,"1957-10-12","Estimated",NA,"Estimé",NA
"08HB017.1957-10-13","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-13","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,50.4000015258789,"1957-10-13","Estimated",NA,"Estimé",NA
"08HB017.1957-10-14","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-14","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,50.0999984741211,"1957-10-14","Estimated",NA,"Estimé",NA
"08HB017.1957-10-15","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-15","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,48.4000015258789,"1957-10-15","Estimated",NA,"Estimé",NA
"08HB017.1957-10-16","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-16","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,47,"1957-10-16","Estimated",NA,"Estimé",NA
"08HB017.1957-10-17","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-17","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,46.4000015258789,"1957-10-17","Estimated",NA,"Estimé",NA
"08HB017.1957-10-18","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-18","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,45.5999984741211,"1957-10-18","Estimated",NA,"Estimé",NA
"08HB017.1957-10-19","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-19","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,45,"1957-10-19","Estimated",NA,"Estimé",NA
"08HB017.1957-10-20","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-20","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,44.5,"1957-10-20","Estimated",NA,"Estimé",NA
"08HB017.1957-10-21","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-21","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,44.2000007629395,"1957-10-21","Estimated",NA,"Estimé",NA
"08HB017.1957-10-22","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-22","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,45.2999992370605,"1957-10-22","Estimated",NA,"Estimé",NA
"08HB017.1957-10-23","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-23","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,50.4000015258789,"1957-10-23","Estimated",NA,"Estimé",NA
"08HB017.1957-10-24","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-24","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,58,"1957-10-24","Estimated",NA,"Estimé",NA
"08HB017.1957-10-25","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-25","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,68,"1957-10-25","Partial Day",NA,"Journée incomplète",NA
"08HB017.1957-10-26","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-26","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,75.9000015258789,"1957-10-26","Estimated",NA,"Estimé",NA
"08HB017.1957-10-27","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-27","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,77.3000030517578,"1957-10-27","Estimated",NA,"Estimé",NA
"08HB017.1957-10-28","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-28","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,77.5999984741211,"1957-10-28","Estimated",NA,"Estimé",NA
"08HB017.1957-10-29","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-29","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,78.1999969482422,"1957-10-29","Estimated",NA,"Estimé",NA
"08HB017.1957-10-30","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-30","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,79.3000030517578,"1957-10-30","Estimated",NA,"Estimé",NA
"08HB017.1957-10-31","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-10-31","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,82.0999984741211,"1957-10-31","Estimated",NA,"Estimé",NA
"08HB017.1957-11-01","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-01","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,89.1999969482422,"1957-11-01","Estimated",NA,"Estimé",NA
"08HB017.1957-11-02","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-02","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,98.5,"1957-11-02","Estimated",NA,"Estimé",NA
"08HB017.1957-11-03","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-03","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,110,"1957-11-03","Estimated",NA,"Estimé",NA
"08HB017.1957-11-04","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-04","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,119,"1957-11-04","Estimated",NA,"Estimé",NA
"08HB017.1957-11-05","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-05","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,109,"1957-11-05","Estimated",NA,"Estimé",NA
"08HB017.1957-11-06","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-06","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,98.3000030517578,"1957-11-06","Partial Day",NA,"Journée incomplète",NA
"08HB017.1957-11-07","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-07","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,92.9000015258789,"1957-11-07","Estimated",NA,"Estimé",NA
"08HB017.1957-11-08","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-08","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,87.1999969482422,"1957-11-08","Estimated",NA,"Estimé",NA
"08HB017.1957-11-09","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-09","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,81.5999984741211,"1957-11-09","Estimated",NA,"Estimé",NA
"08HB017.1957-11-10","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-10","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,76.5,"1957-11-10","Estimated",NA,"Estimé",NA
"08HB017.1957-11-11","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-11","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,74.1999969482422,"1957-11-11","Partial Day",NA,"Journée incomplète",NA
"08HB017.1957-11-12","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-12","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,83,"1957-11-12","Estimated",NA,"Estimé",NA
"08HB017.1957-11-13","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-13","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,91.6999969482422,"1957-11-13","Estimated",NA,"Estimé",NA
"08HB017.1957-11-14","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-14","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,98,"1957-11-14","Estimated",NA,"Estimé",NA
"08HB017.1957-11-15","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-15","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,99.4000015258789,"1957-11-15","Estimated",NA,"Estimé",NA
"08HB017.1957-11-16","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-16","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,98,"1957-11-16","Estimated",NA,"Estimé",NA
"08HB017.1957-11-17","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-17","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,94.3000030517578,"1957-11-17","Estimated",NA,"Estimé",NA
"08HB017.1957-11-18","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-18","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,92.5999984741211,"1957-11-18","Partial Day",NA,"Journée incomplète",NA
"08HB017.1957-11-19","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-19","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,85.8000030517578,"1957-11-19","Estimated",NA,"Estimé",NA
"08HB017.1957-11-20","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-20","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,80.4000015258789,"1957-11-20","Estimated",NA,"Estimé",NA
"08HB017.1957-11-21","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-21","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,75.3000030517578,"1957-11-21","Estimated",NA,"Estimé",NA
"08HB017.1957-11-22","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-22","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,71.9000015258789,"1957-11-22","Estimated",NA,"Estimé",NA
"08HB017.1957-11-23","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-23","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,71.0999984741211,"1957-11-23","Estimated",NA,"Estimé",NA
"08HB017.1957-11-24","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-24","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,70.8000030517578,"1957-11-24","Estimated",NA,"Estimé",NA
"08HB017.1957-11-25","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-25","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,73.3000030517578,"1957-11-25","Partial Day",NA,"Journée incomplète",NA
"08HB017.1957-11-26","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-26","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,77.3000030517578,"1957-11-26","Estimated",NA,"Estimé",NA
"08HB017.1957-11-27","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-27","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,88.9000015258789,"1957-11-27","Estimated",NA,"Estimé",NA
"08HB017.1957-11-28","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-28","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,96,"1957-11-28","Estimated",NA,"Estimé",NA
"08HB017.1957-11-29","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-29","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,100,"1957-11-29","Partial Day",NA,"Journée incomplète",NA
"08HB017.1957-11-30","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-11-30","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,93.1999969482422,"1957-11-30","Estimated",NA,"Estimé",NA
"08HB017.1957-12-01","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-01","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,88.9000015258789,"1957-12-01","Estimated",NA,"Estimé",NA
"08HB017.1957-12-02","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-02","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,90,"1957-12-02","Partial Day",NA,"Journée incomplète",NA
"08HB017.1957-12-03","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-03","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,102,"1957-12-03","Estimated",NA,"Estimé",NA
"08HB017.1957-12-04","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-04","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,143,"1957-12-04","Estimated",NA,"Estimé",NA
"08HB017.1957-12-05","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-05","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,185,"1957-12-05","Estimated",NA,"Estimé",NA
"08HB017.1957-12-06","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-06","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,188,"1957-12-06","Estimated",NA,"Estimé",NA
"08HB017.1957-12-07","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-07","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,185,"1957-12-07","Estimated",NA,"Estimé",NA
"08HB017.1957-12-08","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-08","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,186,"1957-12-08","Estimated",NA,"Estimé",NA
"08HB017.1957-12-09","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-09","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,189,"1957-12-09","Estimated",NA,"Estimé",NA
"08HB017.1957-12-10","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-10","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,191,"1957-12-10","Estimated",NA,"Estimé",NA
"08HB017.1957-12-11","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-11","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,189,"1957-12-11","Estimated",NA,"Estimé",NA
"08HB017.1957-12-12","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-12","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,186,"1957-12-12","Estimated",NA,"Estimé",NA
"08HB017.1957-12-13","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-13","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,184,"1957-12-13","Estimated",NA,"Estimé",NA
"08HB017.1957-12-14","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-14","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,187,"1957-12-14","Estimated",NA,"Estimé",NA
"08HB017.1957-12-15","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-15","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,190,"1957-12-15","Estimated",NA,"Estimé",NA
"08HB017.1957-12-16","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-16","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,189,"1957-12-16","Partial Day",NA,"Journée incomplète",NA
"08HB017.1957-12-17","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-17","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,202,"1957-12-17","Estimated",NA,"Estimé",NA
"08HB017.1957-12-18","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-18","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,248,"1957-12-18","Estimated",NA,"Estimé",NA
"08HB017.1957-12-19","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-19","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,280,"1957-12-19","Estimated",NA,"Estimé",NA
"08HB017.1957-12-20","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-20","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,300,"1957-12-20","Estimated",NA,"Estimé",NA
"08HB017.1957-12-21","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-21","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,306,"1957-12-21","Estimated",NA,"Estimé",NA
"08HB017.1957-12-22","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-22","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,309,"1957-12-22","Estimated",NA,"Estimé",NA
"08HB017.1957-12-23","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-23","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,303,"1957-12-23","Partial Day",NA,"Journée incomplète",NA
"08HB017.1957-12-24","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-24","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,300,"1957-12-24","Estimated",NA,"Estimé",NA
"08HB017.1957-12-25","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-25","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,292,"1957-12-25","Estimated",NA,"Estimé",NA
"08HB017.1957-12-26","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-26","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,278,"1957-12-26","Estimated",NA,"Estimé",NA
"08HB017.1957-12-27","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-27","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,265,"1957-12-27","Estimated",NA,"Estimé",NA
"08HB017.1957-12-28","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-28","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,243,"1957-12-28","Estimated",NA,"Estimé",NA
"08HB017.1957-12-29","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-29","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,240,"1957-12-29","Estimated",NA,"Estimé",NA
"08HB017.1957-12-30","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-30","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,234,"1957-12-30","Partial Day",NA,"Journée incomplète",NA
"08HB017.1957-12-31","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1957-12-31","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,217,"1957-12-31","Estimated",NA,"Estimé",NA
"08HB017.1958-01-01","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-01","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,208,"1958-01-01","Estimated",NA,"Estimé",NA
"08HB017.1958-01-02","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-02","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,205,"1958-01-02","Estimated",NA,"Estimé",NA
"08HB017.1958-01-03","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-03","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,217,"1958-01-03","Estimated",NA,"Estimé",NA
"08HB017.1958-01-04","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-04","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,239,"1958-01-04","Estimated",NA,"Estimé",NA
"08HB017.1958-01-05","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-05","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,261,"1958-01-05","Estimated",NA,"Estimé",NA
"08HB017.1958-01-06","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-06","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,272,"1958-01-06","Partial Day",NA,"Journée incomplète",NA
"08HB017.1958-01-07","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-07","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,272,"1958-01-07","Estimated",NA,"Estimé",NA
"08HB017.1958-01-08","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-08","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,260,"1958-01-08","Estimated",NA,"Estimé",NA
"08HB017.1958-01-09","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-09","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,245,"1958-01-09","Estimated",NA,"Estimé",NA
"08HB017.1958-01-10","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-10","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,249,"1958-01-10","Estimated",NA,"Estimé",NA
"08HB017.1958-01-11","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-11","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,261,"1958-01-11","Estimated",NA,"Estimé",NA
"08HB017.1958-01-12","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-12","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,272,"1958-01-12","Estimated",NA,"Estimé",NA
"08HB017.1958-01-13","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-13","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,289,"1958-01-13","Partial Day",NA,"Journée incomplète",NA
"08HB017.1958-01-14","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-14","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,303,"1958-01-14","Estimated",NA,"Estimé",NA
"08HB017.1958-01-15","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-15","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,303,"1958-01-15","Estimated",NA,"Estimé",NA
"08HB017.1958-01-16","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-16","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,283,"1958-01-16","Estimated",NA,"Estimé",NA
"08HB017.1958-01-17","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-17","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,268,"1958-01-17","Estimated",NA,"Estimé",NA
"08HB017.1958-01-18","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-18","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,246,"1958-01-18","Estimated",NA,"Estimé",NA
"08HB017.1958-01-19","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-19","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,228,"1958-01-19","Estimated",NA,"Estimé",NA
"08HB017.1958-01-20","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-20","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,217,"1958-01-20","Partial Day",NA,"Journée incomplète",NA
"08HB017.1958-01-21","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-21","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,259,"1958-01-21","Estimated",NA,"Estimé",NA
"08HB017.1958-01-22","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-22","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,402,"1958-01-22","Estimated",NA,"Estimé",NA
"08HB017.1958-01-23","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-23","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,572,"1958-01-23","Partial Day",NA,"Journée incomplète",NA
"08HB017.1958-01-24","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-24","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,476,"1958-01-24","Partial Day",NA,"Journée incomplète",NA
"08HB017.1958-01-25","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-25","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,365,"1958-01-25","Estimated",NA,"Estimé",NA
"08HB017.1958-01-26","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-26","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,326,"1958-01-26","Estimated",NA,"Estimé",NA
"08HB017.1958-01-27","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-27","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,297,"1958-01-27","Partial Day",NA,"Journée incomplète",NA
"08HB017.1958-01-28","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-28","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,277,"1958-01-28","Estimated",NA,"Estimé",NA
"08HB017.1958-01-29","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-29","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,260,"1958-01-29","Estimated",NA,"Estimé",NA
"08HB017.1958-01-30","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-30","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,244,"1958-01-30","Estimated",NA,"Estimé",NA
"08HB017.1958-01-31","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-01-31","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,233,"1958-01-31","Estimated",NA,"Estimé",NA
"08HB017.1958-02-01","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-02-01","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,224,"1958-02-01","Estimated",NA,"Estimé",NA
"08HB017.1958-02-02","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-02-02","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,216,"1958-02-02","Estimated",NA,"Estimé",NA
"08HB017.1958-02-03","Feature",-124.866668701172,49.2852783203125,"Point","08HB017.1958-02-03","08HB017","BC","SOMASS RIVER NEAR ALBERNI",NA,209,"1958-02-03","Partial Day",NA,"Journée incomplète",NA
